model,mode,subset,judge_reward,exact_match,contains_answer,context_length,generation_ms,scoring_ms,total_ms,sub_llm_call_count,sub_llm_prompt_tokens,sub_llm_completion_tokens,sub_llm_total_tool_calls,sub_llm_total_turns,sub_llm_batch_count,sub_llm_max_batch_size,sub_llm_mean_batch_size,turns,prompt_tokens,completion_tokens
prime-intellect/intellect-3,rlm_tips,synth_with_labels,1.0,0.0,0.0,96689,146000.3998279572,1853.2021045685,147853.6019325256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
prime-intellect/intellect-3,rlm_tips,synth_with_labels,0.0,0.0,0.0,96689,149400.279045105,1382.4617862701,150782.7408313751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
prime-intellect/intellect-3,rlm_tips,synth_with_labels,1.0,0.0,0.0,97254,200618.4597015381,1812.540769577,202431.0004711151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
prime-intellect/intellect-3,rlm_tips,synth_with_labels,1.0,0.0,0.0,97254,260077.6770114899,3358.9932918549,263436.6703033447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
prime-intellect/intellect-3,rlm_tips,synth_with_labels,0.0,0.0,0.0,194003,186016.0012245178,1327.3570537567,187343.3582782745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
prime-intellect/intellect-3,rlm_tips,synth_with_labels,1.0,0.0,0.0,194003,233756.8609714508,1436.0151290894,235192.8761005402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
prime-intellect/intellect-3,rlm_tips,synth_with_labels,0.0,0.0,0.0,1516142,135528.4175872803,1466.5768146515,136994.9944019318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
prime-intellect/intellect-3,rlm_tips,synth_with_labels,1.0,0.0,0.0,1546955,153950.7329463959,1376.8298625946,155327.5628089905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
prime-intellect/intellect-3,rlm_tips,synth_with_labels,1.0,0.0,0.0,391621,197386.6600990295,1190.8640861511,198577.5241851807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
prime-intellect/intellect-3,rlm_tips,synth_with_labels,0.0,0.0,0.0,391621,223783.9291095734,2450.7458209991,226234.6749305725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
prime-intellect/intellect-3,rlm_tips,synth_with_labels,0.0,0.0,0.0,387537,218064.8488998413,3550.6489276886,221615.4978275299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
prime-intellect/intellect-3,rlm_tips,synth_with_labels,1.0,0.0,0.0,784232,278985.8832359314,1140.0377750397,280125.9210109711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
prime-intellect/intellect-3,rlm_tips,synth_with_labels,1.0,0.0,0.0,784232,90682.4476718903,1482.1078777313,92164.5555496216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,2378,43997.0259666443,4415.9319400787,48412.957906723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,2378,133200.7150650024,1327.6159763336,134528.3310413361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,4847,90500.3967285156,6722.5670814514,97222.963809967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,4847,52609.179019928,1449.8817920685,54059.0608119965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,5362,85472.6991653442,2898.6759185791,88371.3750839233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,10996,211735.8772754669,1439.5020008087,213175.3792762756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,10996,84684.7970485687,1513.9410495758,86198.7380981445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,44014,411824.4750499725,1368.0231571198,413192.4982070923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,44014,390828.2518386841,2164.7689342499,392993.020772934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,44014,495040.4078960419,1289.520740509,496329.9286365509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,47706,373666.9900417328,1551.0451793671,375218.0352210999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,2664,42115.5247688293,1606.22215271,43721.7469215393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,2664,56497.3001480103,2775.0201225281,59272.3202705383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,2664,82416.6679382324,1380.1219463348,83796.7898845673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,2609,56154.4840335846,4759.5670223236,60914.0510559082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,5711,81174.4320392609,1838.9670848846,83013.3991241455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,11967,150969.7699546814,2279.7260284424,153249.4959831238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,11967,154274.0540504456,2760.6630325317,157034.7170829773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,11967,189946.7530250549,2479.7236919403,192426.4767169952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,23554,338980.0300598145,2402.8668403625,341382.896900177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,22741,651241.800069809,1364.9652004242,652606.7652702332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,22741,244803.5809993744,2563.1511211395,247366.7321205139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,22741,551466.5970802307,1681.5421581268,553148.1392383575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,22741,667453.6499977112,1492.1228885651,668945.7728862762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,385091,84386.3518238068,1810.72306633,86197.0748901367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,385091,83604.0480136871,1206.7067623138,84810.754776001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,385091,128285.781621933,1930.7501316071,130216.53175354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,362537,83985.5508804321,1177.6509284973,85163.2018089294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,2942727,5300.3149032593,3475.2020835876,8775.5169868469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,725822,2459.8309993744,2585.0203037262,5044.8513031006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,1329865,3460.5190753937,1434.5102310181,4895.0293064117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,1526991,3458.7299823761,1709.9158763885,5168.6458587646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,1526991,3679.8620223999,2436.3269805908,6116.1890029907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,1526991,5182.599067688,1607.5441837311,6790.1432514191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,5894808,4953.8991451263,958.7919712067,5912.691116333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,5894808,4475.3031730652,1446.9940662384,5922.2972393036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,10367542,6731.3029766083,1330.5141925812,8061.8171691895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,96689,4592776.719093323,2059.9892139435,4594836.708307266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,96689,2071876.4889240265,1740.7159805298,2073617.2049045563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,1.0,0.0,0.0,97254,859214.9999141693,2156.6309928894,861371.6309070587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,97254,85109.8039150238,3179.1050434113,88288.9089584351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,194003,218247.7300167084,3483.0250740051,221730.7550907135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,194003,367143.1229114532,1251.8949508667,368395.0178623199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,1516142,4181.4405918121,1151.3588428497,5332.7994346619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,1546955,2080.3532600403,2453.272819519,4533.6260795593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,391621,83162.0936393738,1301.9728660583,84464.0665054321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,391621,83356.6410541534,1479.4290065765,84836.07006073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,387537,84178.0331134796,1611.0281944275,85789.0613079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,784232,2866.8479919434,1346.2603092194,4213.1083011627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,synth_with_labels,0.0,0.0,0.0,784232,1853.7058830261,1951.0650634766,3804.7709465027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,412864,84233.17694664,1409.7340106964,85642.9109573364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,361858,128843.672990799,1242.0001029968,130085.6730937958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,372007,125778.0380249023,1035.698890686,126813.7369155884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,372007,38646.5280056,1227.7908325195,39874.3188381195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,real,1.0,1.0,1.0,372709,65468.3601856232,1202.7308940887,66671.0910797119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,337780,128763.8189792633,1365.9210205078,130129.7399997711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,380913,129467.4520492554,2010.5788707733,131478.0309200287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,556759,3237.8621101379,2061.1579418182,5299.0200519562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,556759,3215.9192562103,2048.8498210907,5264.769077301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,558302,2547.3492145538,1252.5749206543,3799.9241352081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,535994,2807.590007782,1676.7828464508,4484.3728542328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,725434,2944.4379806519,1729.3841838837,4673.8221645355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,731418,2550.7550239563,2664.5030975342,5215.2581214905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,717548,3076.39503479,1100.0471115112,4176.4421463013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,827225,3170.0420379639,2045.3150272369,5215.3570652008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,700088,2550.7071018219,1987.6699447632,4538.3770465851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,700088,3377.9971599579,1272.0580101013,4650.0551700592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,926010,3601.8838882446,1397.6759910583,4999.559879303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,926010,12924.4248867035,1210.3071212769,14134.7320079803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,922092,3643.0878639221,1617.4318790436,5260.5197429657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,903334,3433.4080219269,1137.0968818665,4570.5049037933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,983910,3231.1689853668,1989.5050525665,5220.6740379333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,983910,3318.9523220062,2128.5710334778,5447.523355484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,1076257,3224.8892784119,2150.6991386414,5375.5884170532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,1157727,3592.4398899078,1464.5931720734,5057.0330619812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,1157727,3497.3330497742,1777.5700092316,5274.9030590057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,1126603,12738.2106781006,1186.6319179535,13924.8425960541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,1283346,3651.7610549927,1552.2928237915,5204.0538787842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,1363494,4962.7418518066,1423.3148097992,6386.0566616058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,1356679,4325.7720470428,1404.5212268829,5730.2932739258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,1318503,3391.8023109436,1624.9542236328,5016.7565345764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,1486244,3637.5648975372,1193.1111812592,4830.6760787964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,1557395,3350.0421047211,2064.0349388123,5414.0770435333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,1557395,3998.2559680939,1367.2339916229,5365.4899597168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,1636563,3965.7297134399,1303.3990859985,5269.1287994385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,1518752,3699.8689174652,1283.2350730896,4983.1039905548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,1584486,4342.9644107819,1631.1419010162,5974.1063117981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,1569922,3380.6798458099,1309.189081192,4689.868927002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,1870476,5183.4950447083,1259.3519687653,6442.8470134735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,2955959,4351.4590263367,1061.5680217743,5413.027048111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,2991214,4675.4868030548,1329.5269012451,6005.0137042999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,3151633,4683.0608844757,1096.9507694244,5780.0116539001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,3151633,5183.6771965027,1229.4461727142,6413.1233692169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,3133311,12850.9650230408,1123.2440471649,13974.2090702057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,3063225,4458.701133728,1030.1120281219,5488.81316185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,2922296,4484.4799041748,1285.9597206116,5770.4396247864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,4467164,5185.0070953369,1545.0999736786,6730.1070690155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,4412367,5208.4219455719,1202.4188041687,6410.8407497406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,4412367,5293.340921402,1287.5111103058,6580.8520317078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prime-intellect/intellect-3,standard,real,0.0,0.0,0.0,4670062,5198.3308792114,1217.9589271545,6416.289806366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek/deepseek-v3.2,rlm_tips,real,0.0,0.0,0.0,412864,94558.3670139313,1704.41198349,96262.7789974213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2132.0,306.0
deepseek/deepseek-v3.2,rlm_tips,real,0.0,0.0,0.0,361858,120328.9139270782,1300.6138801575,121629.5278072357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10014.0,1140.0
deepseek/deepseek-v3.2,rlm_tips,real,0.0,0.0,0.0,372007,106558.4650039673,1635.097026825,108193.5620307922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6947.0,850.0
deepseek/deepseek-v3.2,rlm_tips,real,0.0,0.0,0.0,372007,428598.3138084412,1466.3510322571,430064.6648406982,5.0,3339.0,253.0,0.0,5.0,1.0,5.0,5.0,30.0,393493.0,13142.0
deepseek/deepseek-v3.2,rlm_tips,real,0.0,0.0,0.0,372709,116297.3711490631,1287.8179550171,117585.1891040802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13764.0,1245.0
deepseek/deepseek-v3.2,rlm_tips,real,0.0,0.0,0.0,337780,78565.4401779175,956.0101032257,79521.4502811432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,954.0,103.0
deepseek/deepseek-v3.2,rlm_tips,real,0.0,0.0,0.0,380913,84550.2271652222,2118.4592247009,86668.6863899231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2144.0,205.0
deepseek/deepseek-v3.2,rlm_tips,real,0.0,0.0,0.0,556759,85702.0981311798,1035.9969139099,86738.0950450897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2241.0,404.0
deepseek/deepseek-v3.2,rlm_tips,real,0.0,0.0,0.0,556759,191387.3538970947,1315.1609897614,192702.5148868561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,59099.0,3789.0
deepseek/deepseek-v3.2,rlm_tips,real,0.0,0.0,0.0,558302,108463.8149738312,1362.9031181335,109826.7180919647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5086.0,688.0
deepseek/deepseek-v3.2,rlm_tips,real,0.0,0.0,0.0,535994,328513.9451026917,1364.1829490662,329878.1280517578,5.0,6324.0,415.0,0.0,5.0,1.0,5.0,5.0,19.0,145411.0,9838.0
deepseek/deepseek-v3.2,rlm_tips,real,0.0,0.0,0.0,725434,249875.9260177612,1396.8751430511,251272.8011608124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,132657.0,6915.0
deepseek/deepseek-v3.2,rlm_tips,real,0.0,0.0,0.0,731418,79292.8829193115,1325.4058361053,80618.2887554169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,965.0,110.0
deepseek/deepseek-v3.2,rlm_tips,real,0.0,0.0,0.0,717548,75275.3000259399,1795.9070205688,77071.2070465088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,956.0,126.0
deepseek/deepseek-v3.2,rlm_tips,real,0.0,0.0,0.0,827225,242338.7227058411,1236.2465858459,243574.969291687,5.0,7784.0,367.0,0.0,5.0,1.0,5.0,5.0,15.0,80901.0,6202.0
deepseek/deepseek-v3.2,rlm_tips,real,0.0,0.0,0.0,700088,845656.8868160248,1104.425907135,846761.3127231598,156.0,207763.0,26615.0,0.0,156.0,1.0,156.0,156.0,12.0,85321.0,6856.0
deepseek/deepseek-v3.2,rlm_tips,real,0.0,0.0,0.0,700088,80585.5739116669,1467.698097229,82053.2720088959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,956.0,100.0
deepseek/deepseek-v3.2,rlm_tips,real,0.0,0.0,0.0,926010,111059.1716766357,1731.0738563538,112790.2455329895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6917.0,993.0
